id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
13677,0.0,,9.0,4.0,No,12.0,8.0,Extrovert
13678,1.0,No,6.0,6.0,No,15.0,9.0,Extrovert
13679,1.0,No,4.0,5.0,No,12.0,8.0,Extrovert
13680,0.0,No,6.0,5.0,,8.0,3.0,Extrovert
13681,3.0,No,6.0,5.0,No,13.0,5.0,Extrovert
13682,3.0,No,4.0,3.0,No,5.0,4.0,Extrovert
13683,2.0,,4.0,4.0,No,12.0,10.0,Extrovert
13684,10.0,Yes,2.0,0.0,,4.0,1.0,Introvert
13685,3.0,No,6.0,,No,15.0,9.0,Extrovert
13686,3.0,No,8.0,6.0,No,15.0,4.0,Extrovert
13687,2.0,No,4.0,6.0,No,5.0,3.0,Extrovert
13688,0.0,No,7.0,7.0,No,12.0,5.0,Extrovert
13689,2.0,No,4.0,3.0,No,15.0,8.0,Extrovert
13690,1.0,,6.0,6.0,No,13.0,9.0,Extrovert
13691,1.0,No,3.0,5.0,No,14.0,9.0,Extrovert
13692,4.0,,3.0,2.0,,3.0,1.0,Introvert
13693,3.0,No,,6.0,No,12.0,10.0,Extrovert
13694,1.0,No,3.0,4.0,,,6.0,Extrovert
13695,0.0,No,4.0,5.0,No,5.0,9.0,Extrovert
13696,3.0,,7.0,4.0,No,6.0,5.0,Extrovert
13697,3.0,No,7.0,4.0,No,11.0,6.0,Extrovert
13698,7.0,,1.0,0.0,Yes,5.0,1.0,Introvert
13699,3.0,No,5.0,3.0,No,10.0,3.0,Extrovert
13700,3.0,No,8.0,4.0,No,9.0,6.0,Extrovert
13701,2.0,No,7.0,4.0,No,4.0,4.0,Extrovert
13702,2.0,No,4.0,6.0,No,12.0,9.0,Extrovert
13703,3.0,No,10.0,6.0,No,15.0,4.0,Extrovert
13704,1.0,No,3.0,6.0,No,3.0,6.0,Extrovert
13705,1.0,No,4.0,3.0,No,5.0,3.0,Extrovert
13706,3.0,No,10.0,5.0,,10.0,8.0,Extrovert
13707,2.0,No,8.0,,No,9.0,8.0,Extrovert
13708,0.0,,9.0,6.0,No,9.0,6.0,Extrovert
13709,1.0,No,8.0,7.0,No,11.0,9.0,Extrovert
13710,4.0,No,9.0,3.0,No,12.0,7.0,Extrovert
13711,1.0,No,5.0,4.0,No,12.0,,Extrovert
13712,9.0,Yes,3.0,,Yes,4.0,0.0,Introvert
13713,5.0,Yes,2.0,1.0,Yes,10.0,1.0,Introvert
13714,,No,4.0,,No,14.0,8.0,Extrovert
13715,2.0,,8.0,5.0,No,,9.0,Extrovert
13716,0.0,No,4.0,,No,14.0,8.0,Extrovert
13717,3.0,No,7.0,3.0,No,8.0,9.0,Extrovert
13718,10.0,,3.0,3.0,Yes,1.0,0.0,Introvert
13719,1.0,No,6.0,,No,7.0,3.0,Extrovert
13720,0.0,No,7.0,3.0,No,11.0,4.0,Extrovert
13721,2.0,No,10.0,4.0,No,10.0,7.0,Extrovert
13722,0.0,No,4.0,5.0,No,12.0,10.0,Extrovert
13723,10.0,Yes,3.0,1.0,Yes,,0.0,Introvert
13724,,No,,4.0,No,14.0,6.0,Extrovert
13725,4.0,Yes,0.0,2.0,Yes,7.0,0.0,Introvert
13726,1.0,No,8.0,7.0,No,15.0,4.0,Extrovert
13727,6.0,Yes,2.0,2.0,Yes,1.0,2.0,Extrovert
13728,10.0,Yes,1.0,1.0,Yes,2.0,1.0,Introvert
13729,1.0,No,8.0,3.0,No,8.0,3.0,Extrovert
13730,0.0,No,,7.0,No,12.0,4.0,Extrovert
13731,0.0,No,4.0,6.0,No,4.0,3.0,Extrovert
13732,1.0,No,5.0,,No,10.0,4.0,Extrovert
13733,3.0,No,4.0,6.0,No,10.0,8.0,Extrovert
13734,2.0,No,9.0,5.0,No,11.0,7.0,Extrovert
13735,1.0,No,8.0,5.0,No,14.0,5.0,Extrovert
13736,0.0,,8.0,7.0,No,7.0,3.0,Extrovert
13737,2.0,No,5.0,,No,10.0,6.0,Extrovert
13738,2.0,No,9.0,4.0,No,15.0,6.0,Extrovert
13739,1.0,No,8.0,6.0,No,4.0,5.0,Extrovert
13740,0.0,No,9.0,5.0,No,13.0,8.0,Extrovert
13741,8.0,Yes,2.0,0.0,,3.0,1.0,Introvert
13742,5.0,,1.0,0.0,Yes,4.0,0.0,Introvert
13743,0.0,No,5.0,4.0,No,9.0,5.0,Extrovert
13744,11.0,Yes,2.0,1.0,Yes,2.0,3.0,Introvert
13745,4.0,Yes,2.0,,Yes,4.0,2.0,Introvert
13746,1.0,No,8.0,5.0,No,6.0,4.0,Extrovert
13747,2.0,,4.0,5.0,No,5.0,5.0,Extrovert
13748,2.0,No,10.0,4.0,No,10.0,4.0,Extrovert
13749,1.0,No,5.0,6.0,No,14.0,8.0,Extrovert
13750,9.0,Yes,3.0,1.0,Yes,5.0,3.0,Introvert
13751,0.0,No,9.0,,No,15.0,7.0,Extrovert
13752,0.0,No,8.0,5.0,No,12.0,6.0,Extrovert
13753,2.0,No,6.0,3.0,No,5.0,9.0,Extrovert
13754,2.0,No,9.0,5.0,No,13.0,,Extrovert
13755,10.0,Yes,1.0,2.0,Yes,1.0,,Introvert
13756,1.0,No,8.0,6.0,No,12.0,4.0,Extrovert
13757,3.0,No,5.0,,No,7.0,5.0,Extrovert
13758,2.0,No,5.0,7.0,No,,9.0,Extrovert
13759,10.0,,0.0,1.0,Yes,4.0,0.0,Introvert
13760,1.0,No,4.0,7.0,No,10.0,4.0,Extrovert
13761,10.0,Yes,0.0,2.0,Yes,5.0,1.0,Introvert
13762,2.0,No,,6.0,No,,4.0,Extrovert
13763,0.0,No,10.0,3.0,No,10.0,5.0,Extrovert
13764,2.0,No,5.0,5.0,No,4.0,5.0,Extrovert
13765,0.0,No,8.0,,No,10.0,4.0,Extrovert
13766,,No,9.0,3.0,No,12.0,,Extrovert
13767,0.0,No,6.0,,,11.0,5.0,Extrovert
13768,,No,6.0,7.0,No,7.0,9.0,Extrovert
13769,9.0,Yes,1.0,2.0,Yes,4.0,0.0,Introvert
13770,3.0,No,7.0,7.0,No,10.0,9.0,Extrovert
13771,10.0,Yes,1.0,1.0,Yes,3.0,3.0,Introvert
13772,3.0,No,7.0,6.0,No,7.0,8.0,Extrovert
13773,8.0,,0.0,2.0,Yes,4.0,2.0,Introvert
13774,8.0,Yes,1.0,0.0,Yes,4.0,1.0,Introvert
13775,0.0,No,9.0,7.0,,8.0,8.0,Extrovert
13776,9.0,Yes,,,Yes,1.0,0.0,Introvert
13777,0.0,No,7.0,4.0,No,8.0,9.0,Extrovert
13778,0.0,No,4.0,5.0,No,10.0,9.0,Extrovert
13779,0.0,No,6.0,4.0,No,10.0,4.0,Extrovert
13780,3.0,No,,7.0,No,8.0,8.0,Extrovert
13781,2.0,No,10.0,4.0,No,14.0,8.0,Extrovert
13782,4.0,Yes,2.0,0.0,,3.0,0.0,Introvert
13783,3.0,No,9.0,7.0,No,13.0,7.0,Extrovert
13784,2.0,No,8.0,6.0,No,10.0,5.0,Extrovert
13785,0.0,No,9.0,4.0,No,11.0,4.0,Extrovert
13786,2.0,No,9.0,4.0,No,13.0,7.0,Extrovert
13787,5.0,No,6.0,4.0,No,15.0,3.0,Extrovert
13788,0.0,No,6.0,3.0,No,12.0,7.0,Extrovert
13789,,No,5.0,6.0,No,8.0,9.0,Extrovert
13790,6.0,Yes,1.0,0.0,Yes,,2.0,Introvert
13791,3.0,No,5.0,6.0,No,14.0,4.0,Extrovert
13792,0.0,No,6.0,4.0,No,10.0,3.0,Introvert
13793,0.0,,6.0,3.0,No,15.0,3.0,Extrovert
13794,7.0,Yes,2.0,3.0,Yes,1.0,3.0,Introvert
13795,4.0,Yes,3.0,0.0,Yes,3.0,2.0,Introvert
13796,1.0,No,6.0,6.0,No,14.0,4.0,Extrovert
13797,2.0,No,5.0,7.0,No,13.0,,Extrovert
13798,0.0,No,7.0,4.0,No,,6.0,Extrovert
13799,5.0,Yes,2.0,2.0,Yes,5.0,0.0,Extrovert
13800,1.0,No,7.0,7.0,No,10.0,8.0,Extrovert
13801,7.0,Yes,3.0,3.0,Yes,4.0,2.0,Introvert
13802,0.0,No,6.0,4.0,No,14.0,10.0,Extrovert
13803,3.0,No,8.0,4.0,No,11.0,3.0,Extrovert
13804,0.0,No,6.0,3.0,,8.0,7.0,Extrovert
13805,3.0,,4.0,3.0,No,7.0,6.0,Extrovert
13806,3.0,No,7.0,7.0,No,10.0,4.0,Extrovert
13807,0.0,No,8.0,7.0,No,,4.0,Extrovert
13808,0.0,No,9.0,6.0,No,15.0,9.0,Extrovert
13809,1.0,No,5.0,6.0,No,13.0,8.0,Extrovert
13810,0.0,No,9.0,3.0,No,12.0,5.0,Extrovert
13811,4.0,,3.0,1.0,Yes,2.0,1.0,Introvert
13812,,No,8.0,3.0,No,14.0,8.0,Extrovert
13813,3.0,No,5.0,6.0,No,15.0,6.0,Extrovert
13814,2.0,No,4.0,,No,6.0,9.0,Extrovert
13815,3.0,No,6.0,6.0,No,,4.0,Extrovert
13816,,No,5.0,6.0,No,8.0,7.0,Extrovert
13817,0.0,No,5.0,5.0,No,14.0,8.0,Extrovert
13818,,Yes,2.0,0.0,Yes,1.0,0.0,Introvert
13819,1.0,No,5.0,,No,12.0,6.0,Extrovert
13820,3.0,No,4.0,4.0,No,14.0,10.0,Extrovert
13821,8.0,Yes,1.0,1.0,Yes,5.0,,Introvert
13822,2.0,No,9.0,5.0,No,14.0,8.0,Extrovert
13823,1.0,No,9.0,4.0,No,14.0,5.0,Extrovert
13824,3.0,No,6.0,4.0,No,14.0,5.0,Extrovert
13825,2.0,No,4.0,7.0,No,8.0,6.0,Extrovert
13826,11.0,Yes,3.0,2.0,,4.0,1.0,Introvert
13827,8.0,,2.0,1.0,Yes,2.0,0.0,Introvert
13828,0.0,No,,7.0,No,8.0,9.0,Extrovert
13829,3.0,No,9.0,6.0,No,15.0,7.0,Extrovert
13830,0.0,No,9.0,3.0,No,14.0,5.0,Extrovert
13831,3.0,No,4.0,5.0,No,14.0,8.0,Extrovert
13832,1.0,No,5.0,4.0,No,4.0,4.0,Extrovert
13833,1.0,No,5.0,4.0,No,9.0,8.0,Extrovert
13834,,No,6.0,6.0,No,7.0,7.0,Extrovert
13835,0.0,,4.0,4.0,No,14.0,6.0,Extrovert
13836,4.0,No,7.0,6.0,No,12.0,9.0,Extrovert
13837,2.0,No,5.0,6.0,No,11.0,6.0,Extrovert
13838,8.0,,0.0,2.0,Yes,2.0,2.0,Introvert
13839,1.0,No,7.0,7.0,No,11.0,8.0,Extrovert
13840,3.0,No,9.0,4.0,No,13.0,4.0,Extrovert
13841,0.0,No,6.0,5.0,No,10.0,7.0,Extrovert
13842,3.0,No,4.0,4.0,No,15.0,,Extrovert
13843,2.0,No,7.0,3.0,No,6.0,6.0,Extrovert
13844,1.0,No,6.0,5.0,No,,7.0,Extrovert
13845,11.0,,3.0,1.0,Yes,2.0,0.0,Introvert
13846,2.0,No,6.0,5.0,No,5.0,10.0,Extrovert
13847,,No,9.0,5.0,No,14.0,6.0,Extrovert
13848,1.0,No,9.0,6.0,No,5.0,4.0,Extrovert
13849,,Yes,0.0,0.0,,5.0,0.0,Introvert
13850,2.0,No,8.0,4.0,No,10.0,9.0,Extrovert
13851,4.0,No,8.0,3.0,No,15.0,4.0,Extrovert
13852,10.0,,0.0,2.0,Yes,4.0,2.0,Introvert
13853,4.0,Yes,0.0,3.0,Yes,5.0,2.0,Introvert
13854,0.0,No,4.0,3.0,No,6.0,8.0,Extrovert
13855,4.0,No,5.0,7.0,No,8.0,6.0,Extrovert
13856,2.0,No,3.0,4.0,No,14.0,7.0,Extrovert
13857,0.0,No,8.0,6.0,No,11.0,5.0,Extrovert
13858,0.0,No,4.0,6.0,,14.0,3.0,Extrovert
13859,7.0,No,1.0,2.0,Yes,5.0,3.0,Introvert
13860,1.0,No,4.0,4.0,No,11.0,4.0,Extrovert
13861,1.0,No,6.0,6.0,No,6.0,5.0,Extrovert
13862,0.0,No,4.0,4.0,No,10.0,5.0,Extrovert
13863,0.0,No,5.0,7.0,No,13.0,4.0,Extrovert
13864,2.0,No,6.0,5.0,No,14.0,7.0,Extrovert
13865,7.0,Yes,0.0,,Yes,2.0,0.0,Introvert
13866,9.0,Yes,,3.0,Yes,3.0,1.0,Introvert
13867,10.0,Yes,0.0,0.0,Yes,3.0,2.0,Introvert
13868,0.0,No,,5.0,No,14.0,4.0,Extrovert
13869,6.0,Yes,1.0,2.0,,2.0,2.0,Introvert
13870,3.0,No,4.0,3.0,,13.0,9.0,Extrovert
13871,2.0,No,7.0,3.0,No,10.0,9.0,Extrovert
13872,,No,10.0,4.0,No,12.0,3.0,Extrovert
13873,0.0,No,8.0,4.0,No,7.0,8.0,Extrovert
13874,10.0,,0.0,0.0,Yes,5.0,2.0,Introvert
13875,3.0,Yes,0.0,,Yes,0.0,1.0,Introvert
13876,4.0,Yes,1.0,0.0,Yes,,,Introvert
13877,0.0,No,9.0,3.0,No,15.0,6.0,Extrovert
13878,1.0,No,10.0,5.0,No,12.0,4.0,Extrovert
13879,1.0,Yes,2.0,1.0,Yes,2.0,2.0,Introvert
13880,2.0,No,,6.0,No,,6.0,Extrovert
13881,1.0,No,4.0,5.0,No,,7.0,Extrovert
13882,8.0,Yes,2.0,1.0,Yes,1.0,,Introvert
13883,4.0,No,5.0,4.0,No,7.0,7.0,Extrovert
13884,2.0,No,7.0,6.0,No,8.0,3.0,Extrovert
13885,4.0,Yes,1.0,2.0,Yes,,1.0,Introvert
13886,5.0,No,2.0,1.0,No,5.0,0.0,Introvert
13887,2.0,No,9.0,7.0,No,12.0,7.0,Extrovert
13888,1.0,No,5.0,6.0,No,4.0,3.0,Extrovert
13889,3.0,No,9.0,5.0,No,11.0,9.0,Extrovert
13890,3.0,No,10.0,4.0,No,13.0,4.0,Extrovert
13891,1.0,No,6.0,7.0,No,8.0,7.0,Extrovert
13892,3.0,No,8.0,,No,12.0,,Extrovert
13893,,No,6.0,6.0,No,5.0,7.0,Extrovert
13894,11.0,Yes,3.0,,Yes,5.0,0.0,Introvert
13895,1.0,,8.0,6.0,No,14.0,8.0,Extrovert
13896,4.0,No,6.0,6.0,No,8.0,7.0,Extrovert
13897,6.0,Yes,3.0,1.0,Yes,2.0,0.0,Extrovert
13898,6.0,,2.0,2.0,Yes,2.0,0.0,Introvert
13899,0.0,No,9.0,6.0,No,10.0,3.0,Extrovert
13900,1.0,No,7.0,7.0,No,15.0,4.0,Extrovert
13901,1.0,No,,7.0,No,9.0,8.0,Extrovert
13902,0.0,No,6.0,3.0,No,9.0,3.0,Extrovert
13903,3.0,No,7.0,3.0,No,9.0,9.0,Extrovert
13904,10.0,Yes,2.0,2.0,Yes,2.0,2.0,Introvert
13905,2.0,,6.0,4.0,No,13.0,3.0,Extrovert
13906,0.0,No,7.0,3.0,No,6.0,7.0,Extrovert
13907,1.0,No,5.0,3.0,No,7.0,8.0,Extrovert
13908,3.0,No,8.0,7.0,,14.0,8.0,Extrovert
13909,3.0,No,9.0,5.0,No,13.0,,Extrovert
13910,10.0,,3.0,2.0,Yes,3.0,1.0,Introvert
13911,5.0,Yes,,2.0,Yes,0.0,0.0,Introvert
13912,,No,5.0,3.0,No,3.0,3.0,Extrovert
13913,3.0,No,3.0,3.0,No,11.0,4.0,Extrovert
13914,2.0,No,6.0,4.0,No,6.0,,Extrovert
13915,9.0,Yes,3.0,,Yes,5.0,1.0,Introvert
13916,2.0,No,4.0,4.0,No,15.0,7.0,Extrovert
13917,3.0,No,9.0,7.0,No,7.0,3.0,Extrovert
13918,11.0,Yes,1.0,0.0,,1.0,3.0,Introvert
13919,3.0,No,4.0,6.0,No,8.0,8.0,Extrovert
13920,1.0,No,6.0,6.0,No,15.0,3.0,Extrovert
13921,1.0,No,4.0,3.0,No,6.0,8.0,Extrovert
13922,5.0,Yes,0.0,,Yes,3.0,0.0,Introvert
13923,2.0,No,6.0,5.0,No,7.0,5.0,Extrovert
13924,,No,8.0,4.0,No,7.0,4.0,Extrovert
13925,3.0,No,6.0,3.0,No,6.0,4.0,Extrovert
13926,1.0,No,7.0,3.0,No,6.0,7.0,Extrovert
13927,,No,5.0,6.0,No,4.0,6.0,Introvert
13928,3.0,No,10.0,5.0,No,8.0,3.0,Extrovert
13929,0.0,No,6.0,5.0,No,13.0,7.0,Extrovert
13930,,No,4.0,6.0,,11.0,3.0,Extrovert
13931,,No,6.0,4.0,No,12.0,3.0,Extrovert
13932,2.0,No,4.0,3.0,No,9.0,9.0,Extrovert
13933,,No,7.0,3.0,No,7.0,6.0,Extrovert
13934,3.0,No,4.0,4.0,No,7.0,8.0,Extrovert
13935,,No,5.0,7.0,No,14.0,8.0,Extrovert
13936,0.0,,4.0,4.0,No,10.0,6.0,Extrovert
13937,1.0,No,9.0,3.0,No,6.0,9.0,Extrovert
13938,4.0,No,8.0,3.0,No,9.0,6.0,Extrovert
13939,7.0,Yes,2.0,2.0,,1.0,2.0,Introvert
13940,1.0,No,4.0,4.0,No,12.0,3.0,Extrovert
13941,4.0,Yes,3.0,3.0,Yes,1.0,2.0,Introvert
13942,5.0,Yes,2.0,0.0,Yes,0.0,3.0,Introvert
13943,2.0,No,5.0,6.0,No,5.0,3.0,Extrovert
13944,0.0,No,8.0,6.0,No,4.0,6.0,Extrovert
13945,2.0,No,9.0,7.0,No,14.0,9.0,Extrovert
13946,2.0,,7.0,7.0,No,14.0,5.0,Extrovert
13947,4.0,Yes,2.0,,Yes,2.0,1.0,Introvert
13948,2.0,No,3.0,4.0,No,10.0,7.0,Extrovert
13949,3.0,No,7.0,4.0,No,15.0,8.0,Extrovert
13950,3.0,Yes,1.0,2.0,Yes,4.0,1.0,Extrovert
13951,3.0,No,5.0,7.0,No,14.0,4.0,Extrovert
13952,9.0,Yes,1.0,2.0,Yes,2.0,3.0,Introvert
13953,10.0,Yes,0.0,0.0,Yes,5.0,1.0,Introvert
13954,0.0,No,5.0,7.0,No,10.0,8.0,Extrovert
13955,0.0,No,8.0,3.0,No,14.0,8.0,Extrovert
13956,0.0,,7.0,5.0,No,7.0,8.0,Extrovert
13957,2.0,No,8.0,3.0,No,7.0,6.0,Extrovert
13958,9.0,Yes,3.0,1.0,,5.0,1.0,Introvert
13959,4.0,No,4.0,6.0,No,14.0,3.0,Extrovert
13960,3.0,Yes,1.0,0.0,Yes,4.0,2.0,Introvert
13961,3.0,No,8.0,3.0,No,15.0,7.0,Extrovert
13962,1.0,No,9.0,4.0,No,,5.0,Extrovert
13963,4.0,No,10.0,7.0,No,11.0,10.0,Extrovert
13964,1.0,No,8.0,6.0,No,14.0,6.0,Extrovert
13965,,No,9.0,4.0,No,11.0,6.0,Extrovert
13966,2.0,No,6.0,3.0,No,6.0,10.0,Extrovert
13967,1.0,No,4.0,4.0,No,11.0,10.0,Extrovert
13968,1.0,No,8.0,4.0,No,8.0,9.0,Extrovert
13969,10.0,Yes,2.0,3.0,Yes,2.0,0.0,Introvert
13970,2.0,No,5.0,6.0,,6.0,7.0,Extrovert
13971,2.0,,8.0,4.0,No,10.0,6.0,Extrovert
13972,0.0,No,4.0,6.0,No,14.0,8.0,Extrovert
13973,1.0,No,4.0,4.0,No,11.0,7.0,Extrovert
13974,1.0,No,5.0,7.0,No,12.0,6.0,Extrovert
13975,1.0,No,8.0,6.0,No,15.0,4.0,Extrovert
13976,0.0,No,8.0,,No,9.0,3.0,Extrovert
13977,10.0,,2.0,0.0,Yes,2.0,0.0,Introvert
13978,3.0,No,7.0,4.0,No,14.0,8.0,Extrovert
13979,0.0,,4.0,3.0,No,5.0,1.0,Extrovert
13980,,Yes,,0.0,Yes,2.0,2.0,Introvert
13981,4.0,Yes,3.0,0.0,Yes,2.0,1.0,Introvert
13982,,No,7.0,4.0,No,8.0,9.0,Extrovert
13983,9.0,Yes,3.0,2.0,Yes,3.0,1.0,Introvert
13984,0.0,No,7.0,7.0,No,14.0,9.0,Extrovert
13985,4.0,No,9.0,6.0,No,13.0,8.0,Extrovert
13986,4.0,Yes,1.0,0.0,Yes,3.0,3.0,Introvert
13987,1.0,No,3.0,7.0,No,4.0,7.0,Extrovert
13988,0.0,No,9.0,3.0,,12.0,9.0,Extrovert
13989,9.0,Yes,2.0,2.0,Yes,0.0,0.0,Introvert
13990,2.0,No,5.0,5.0,No,11.0,9.0,Extrovert
13991,,No,8.0,5.0,No,15.0,8.0,Extrovert
13992,1.0,No,8.0,7.0,No,11.0,5.0,Extrovert
13993,5.0,Yes,2.0,2.0,Yes,0.0,1.0,Introvert
13994,,No,0.0,2.0,No,1.0,2.0,Extrovert
13995,2.0,,5.0,4.0,No,13.0,7.0,Extrovert
13996,0.0,No,10.0,7.0,No,6.0,4.0,Extrovert
13997,0.0,No,5.0,6.0,,11.0,5.0,Extrovert
13998,8.0,Yes,0.0,0.0,Yes,1.0,3.0,Introvert
13999,3.0,No,9.0,6.0,No,10.0,9.0,Extrovert
14000,2.0,No,,6.0,No,8.0,7.0,Extrovert
14001,1.0,No,4.0,6.0,No,8.0,4.0,Extrovert
14002,1.0,No,9.0,4.0,No,15.0,8.0,Extrovert
14003,1.0,No,3.0,5.0,No,4.0,4.0,Extrovert
14004,0.0,No,8.0,3.0,No,8.0,6.0,Extrovert
14005,2.0,,8.0,4.0,No,11.0,8.0,Extrovert
14006,2.0,No,8.0,4.0,No,9.0,9.0,Extrovert
14007,2.0,No,8.0,7.0,No,13.0,3.0,Extrovert
14008,2.0,No,9.0,7.0,No,5.0,6.0,Extrovert
14009,1.0,No,5.0,4.0,No,10.0,7.0,Extrovert
14010,11.0,Yes,0.0,2.0,,2.0,1.0,Introvert
14011,1.0,No,8.0,7.0,No,9.0,7.0,Extrovert
14012,3.0,No,5.0,7.0,No,15.0,7.0,Extrovert
14013,1.0,No,4.0,5.0,No,11.0,,Extrovert
14014,4.0,No,5.0,4.0,No,,3.0,Extrovert
14015,,No,7.0,5.0,No,7.0,4.0,Extrovert
14016,0.0,No,4.0,4.0,No,8.0,5.0,Extrovert
14017,9.0,Yes,2.0,0.0,,,1.0,Introvert
14018,4.0,No,7.0,4.0,No,14.0,3.0,Extrovert
14019,7.0,Yes,2.0,1.0,Yes,2.0,1.0,Introvert
14020,8.0,Yes,3.0,1.0,Yes,4.0,5.0,Introvert
14021,1.0,No,8.0,6.0,No,8.0,7.0,Extrovert
14022,2.0,No,5.0,5.0,No,,8.0,Extrovert
14023,1.0,No,8.0,4.0,No,9.0,4.0,Extrovert
14024,6.0,Yes,,0.0,Yes,3.0,1.0,Introvert
14025,6.0,Yes,3.0,1.0,Yes,1.0,0.0,Introvert
14026,7.0,Yes,1.0,2.0,Yes,3.0,,Introvert
14027,4.0,Yes,3.0,3.0,Yes,5.0,0.0,Introvert
14028,0.0,No,4.0,4.0,No,13.0,5.0,Extrovert
14029,2.0,No,4.0,3.0,No,11.0,8.0,Extrovert
14030,2.0,No,10.0,3.0,No,6.0,9.0,Extrovert
14031,2.0,No,9.0,7.0,No,5.0,4.0,Extrovert
14032,0.0,No,6.0,7.0,,12.0,6.0,Extrovert
14033,1.0,No,5.0,7.0,No,5.0,7.0,Extrovert
14034,7.0,Yes,3.0,1.0,Yes,6.0,2.0,Introvert
14035,4.0,No,6.0,7.0,No,5.0,10.0,Extrovert
14036,1.0,No,8.0,4.0,No,7.0,,Extrovert
14037,8.0,Yes,2.0,3.0,Yes,1.0,1.0,Introvert
14038,5.0,Yes,1.0,3.0,Yes,1.0,2.0,Introvert
14039,2.0,No,9.0,4.0,No,11.0,5.0,Extrovert
14040,0.0,No,5.0,5.0,,8.0,8.0,Extrovert
14041,3.0,No,9.0,3.0,No,14.0,10.0,Extrovert
14042,5.0,Yes,0.0,1.0,,5.0,1.0,Introvert
14043,10.0,Yes,3.0,1.0,,2.0,0.0,Introvert
14044,0.0,No,6.0,5.0,No,,6.0,Extrovert
14045,1.0,No,9.0,7.0,No,9.0,9.0,Extrovert
14046,8.0,Yes,0.0,1.0,Yes,,0.0,Introvert
14047,10.0,Yes,0.0,1.0,,2.0,0.0,Introvert
14048,2.0,No,,4.0,No,14.0,6.0,Extrovert
14049,7.0,Yes,0.0,0.0,Yes,3.0,,Introvert
14050,9.0,Yes,3.0,0.0,Yes,8.0,0.0,Introvert
14051,6.0,Yes,2.0,1.0,Yes,2.0,,Introvert
14052,,No,5.0,6.0,No,14.0,9.0,Extrovert
14053,0.0,No,6.0,5.0,No,8.0,3.0,Extrovert
14054,,Yes,2.0,1.0,Yes,2.0,,Introvert
14055,10.0,Yes,2.0,2.0,Yes,3.0,3.0,Introvert
14056,0.0,,9.0,6.0,No,6.0,5.0,Extrovert
14057,1.0,No,8.0,4.0,No,14.0,4.0,Extrovert
14058,6.0,,0.0,0.0,Yes,5.0,0.0,Introvert
14059,8.0,Yes,2.0,2.0,,1.0,1.0,Introvert
14060,0.0,No,5.0,5.0,No,5.0,,Extrovert
14061,0.0,No,7.0,6.0,No,,3.0,Extrovert
14062,3.0,,5.0,,No,9.0,9.0,Extrovert
14063,0.0,No,9.0,7.0,No,10.0,4.0,Extrovert
14064,0.0,No,5.0,5.0,No,10.0,4.0,Extrovert
14065,,No,6.0,5.0,No,13.0,3.0,Extrovert
14066,1.0,No,6.0,6.0,No,10.0,6.0,Extrovert
14067,4.0,Yes,2.0,1.0,Yes,2.0,,Introvert
14068,7.0,Yes,3.0,3.0,Yes,5.0,0.0,Introvert
14069,5.0,Yes,3.0,2.0,,1.0,2.0,Introvert
14070,3.0,No,6.0,4.0,No,6.0,10.0,Extrovert
14071,2.0,No,9.0,,No,5.0,9.0,Extrovert
14072,2.0,No,4.0,6.0,No,12.0,10.0,Extrovert
14073,1.0,No,8.0,4.0,No,9.0,8.0,Extrovert
14074,8.0,Yes,3.0,0.0,Yes,3.0,1.0,Introvert
14075,3.0,No,7.0,4.0,No,6.0,3.0,Extrovert
14076,2.0,No,8.0,,No,13.0,4.0,Extrovert
14077,0.0,No,5.0,5.0,No,13.0,,Extrovert
14078,8.0,Yes,3.0,2.0,Yes,2.0,0.0,Introvert
14079,2.0,No,6.0,5.0,No,10.0,5.0,Extrovert
14080,3.0,No,8.0,3.0,No,13.0,9.0,Extrovert
14081,1.0,No,5.0,5.0,No,11.0,,Extrovert
14082,0.0,No,4.0,4.0,No,7.0,5.0,Extrovert
14083,0.0,,7.0,4.0,No,7.0,8.0,Introvert
14084,2.0,No,7.0,6.0,No,4.0,3.0,Extrovert
14085,4.0,No,6.0,7.0,No,9.0,6.0,Extrovert
14086,3.0,No,6.0,7.0,No,7.0,4.0,Extrovert
14087,5.0,No,7.0,5.0,No,13.0,7.0,Extrovert
14088,2.0,No,6.0,7.0,No,9.0,4.0,Extrovert
14089,2.0,No,9.0,5.0,No,,6.0,Extrovert
14090,,No,6.0,3.0,No,9.0,8.0,Extrovert
14091,8.0,Yes,,2.0,Yes,2.0,1.0,Introvert
14092,3.0,No,9.0,6.0,No,8.0,7.0,Extrovert
14093,2.0,No,5.0,7.0,No,5.0,4.0,Extrovert
14094,3.0,No,6.0,4.0,No,14.0,8.0,Extrovert
14095,7.0,Yes,1.0,3.0,Yes,5.0,1.0,Introvert
14096,1.0,,9.0,7.0,No,10.0,6.0,Extrovert
14097,3.0,No,5.0,5.0,,12.0,8.0,Extrovert
14098,1.0,No,8.0,5.0,No,11.0,5.0,Extrovert
14099,2.0,No,,6.0,No,5.0,5.0,Extrovert
14100,1.0,,7.0,3.0,No,12.0,5.0,Extrovert
14101,2.0,No,7.0,3.0,No,6.0,8.0,Extrovert
14102,3.0,No,8.0,4.0,No,4.0,3.0,Extrovert
14103,,No,4.0,7.0,No,14.0,6.0,Extrovert
